year,gender,name,freq
1921,Male,RAOUL,7
1921,Male,RAY,37
1921,Male,RAYMOND,248
1921,Male,REAL,10
1921,Male,REGINALD,115
1921,Male,RENE,23
1921,Male,REUBEN,7
1921,Male,REX,8
1921,Male,RICHARD,233
1921,Male,ROBERT,1386
1921,Male,ROBET,5
1921,Male,ROCCO,9
1921,Male,RODERICK,13
1921,Male,RODNEY,7
1921,Male,ROGER,38
1921,Male,ROLAND,46
1921,Male,ROLLAND,16
1921,Male,ROMEO,17
1921,Male,RONALD,195
1921,Male,ROSCOE,5
1921,Male,ROSS,144
1921,Male,ROWLAND,6
1921,Male,ROY,335
1921,Male,ROYAL,11
1921,Male,RUBEN,5
1921,Male,RUSSEL,51
1921,Male,RUSSELL,173
1921,Male,SALVATORE,14
1921,Male,SAM,16
1921,Male,SAMUEL,136
1921,Male,SANFORD,5
1921,Male,SCOTT,5
1921,Male,SHELDON,5
1921,Male,SHERMAN,5
1921,Male,SHIRLEY,6
1921,Male,SIDNEY,68
1921,Male,SIMEON,5
1921,Male,SIMON,8
1921,Male,SOLOMON,11
1921,Male,SPENCER,5
1921,Male,STANLEY,248
1921,Male,STANLY,5
1921,Male,STEPHEN,58
1921,Male,STEVE,24
1921,Male,STEVEN,6
1921,Male,STEWART,46
1921,Male,STUART,32
1921,Male,SYDNEY,36
1921,Male,SYLVESTER,11
1921,Male,TAUNO,6
1921,Male,TEDDY,10
1921,Male,TERENCE,12
1921,Male,TERRANCE,7
1921,Male,TERRENCE,10
1921,Male,THEODORE,31
1921,Male,THOMAS,746
1921,Male,TIMOTHY,7
1921,Male,TOIVO,5
1921,Male,TOM,9
1921,Male,TONY,10
1921,Male,TREVOR,7
1921,Male,TRUMAN,6
1921,Male,VALENTINE,5
1921,Male,VERN,5
1921,Male,VERNE,8
1921,Male,VERNON,83
1921,Male,VICTOR,131
1921,Male,VINCENT,74
1921,Male,VINCENZO,7
1921,Male,VITTORIO,6
1921,Male,WALLACE,96
1921,Male,WALTER,375
1921,Male,WARD,7
1921,Male,WARREN,39
1921,Male,WASYL,7
1921,Male,WELLINGTON,12
1921,Male,WESLEY,48
1921,Male,WILBERT,75
1921,Male,WILBUR,8
1921,Male,WILFORD,10
1921,Male,WILFRED,188
1921,Male,WILFRID,37
1921,Male,WILLAIM,5
1921,Male,WILLARD,29
1921,Male,WILLIA,5
1921,Male,WILLIAM,2646
1921,Male,WILLIE,21
1921,Male,WILLIS,24
1921,Male,WILMER,12
1921,Male,WILMOT,10
1921,Male,WILSON,16
1921,Male,WLLIAM,7
1921,Male,WOODROW,7
1921,Male,WRAY,10
1922,Male,ABRAHAM,18
1922,Male,ADAM,17
1922,Male,ADELARD,14
1922,Male,ALAN,59
1922,Male,ALBERT,443
1922,Male,ALBERTO,7
1922,Male,ALDO,6
1922,Male,ALEC,7
1922,Male,ALEX,27
1922,Male,ALEXANDER,179
1922,Male,ALFRED,230
1922,Male,ALFREDO,7
1922,Male,ALICE,7
1922,Male,ALLAN,184
1922,Male,ALLEN,67
1922,Male,ALPHONSE,16
1922,Male,ALTON,7
1922,Male,ALVIN,69
1922,Male,AMBROSE,12
1922,Male,AMOS,9
1922,Male,ANDRE,9
1922,Male,ANDREW,85
1922,Male,ANGELO,12
1922,Male,ANGUS,29
1922,Male,ANTHONY,46
1922,Male,ANTOINE,7
1922,Male,ANTONIO,25
1922,Male,ANTONY,6
1922,Male,ARCHIBALD,33
1922,Male,ARCHIE,35
1922,Male,ARMAND,22
1922,Male,ARMANDO,6
1922,Male,ARNOLD,94
1922,Male,ARTHUR,565
1922,Male,AUBREY,19
1922,Male,AURELE,8
1922,Male,AUSTIN,22
1922,Male,BABY,118
1922,Male,BARRY,5
1922,Male,BASIL,24
1922,Male,BEN,5
1922,Male,BENEDICT,5
1922,Male,BENJAMIN,30
1922,Male,BENNY,5
1922,Male,BERNARD,129
1922,Male,BERT,16
1922,Male,BERTRAM,15
1922,Male,BEVERLEY,6
1922,Male,BEVERLY,7
1922,Male,BILLIE,6
1922,Male,BILLY,8
1922,Male,BLAKE,5
1922,Male,BRIAN,5
1922,Male,BRUCE,158
1922,Male,BRUNO,14
1922,Male,BURTON,13
1922,Male,BYRON,10
1922,Male,CALVIN,11
1922,Male,CAMERON,22
1922,Male,CARL,109
1922,Male,CARLTON,5
1922,Male,CARMAN,21
1922,Male,CARMEN,14
1922,Male,CARROLL,5
1922,Male,CARSON,7
1922,Male,CECIL,114
1922,Male,CHARLES,713
1922,Male,CHARLEY,5
1922,Male,CHARLIE,11
1922,Male,CHESTER,29
1922,Male,CHRISTOPHER,15
1922,Male,CLARANCE,8
1922,Male,CLARE,10
1922,Male,CLARENCE,224
1922,Male,CLARKE,5
1922,Male,CLAUD,5
1922,Male,CLAUDE,29
1922,Male,CLAYTON,47
1922,Male,CLEMENT,12
1922,Male,CLIFFORD,201
1922,Male,CLIFTON,11
1922,Male,CLINTON,12
1922,Male,CLYDE,9
1922,Male,COLIN,32
1922,Male,CONRAD,6
1922,Male,CORNELIUS,5
1922,Male,CRAIG,6
1922,Male,CYRIL,63
1922,Male,DALTON,22
1922,Male,DAN,10
1922,Male,DANIEL,91
1922,Male,DARCY,5
1922,Male,DAVID,322
1922,Male,DEAN,7
1922,Male,DELBERT,22
1922,Male,DELMER,12
1922,Male,DENIS,12
1922,Male,DENNIS,24
1922,Male,DESMOND,8
1922,Male,DOMENICO,7
1922,Male,DOMINIC,10
1922,Male,DONALD,852
1922,Male,DONAT,8
1922,Male,DOROTHY,6
1922,Male,DOUGLAS,377
1922,Male,DUNCAN,31
1922,Male,EARL,220
1922,Male,EARLE,23
1922,Male,EARNEST,40
1922,Male,EDDIE,7
1922,Male,EDGAR,94
1922,Male,EDMOND,26
1922,Male,EDMUND,42
1922,Male,EDOUARD,5
1922,Male,EDWARD,532
1922,Male,EDWIN,95
1922,Male,ELDON,24
1922,Male,ELDRIDGE,5
1922,Male,ELGIN,12
1922,Male,ELI,6
1922,Male,ELIJAH,5
1922,Male,ELLIS,6
1922,Male,ELLWOOD,6
1922,Male,ELMER,93
1922,Male,ELMORE,6
1922,Male,ELTON,8
1922,Male,ELVIN,13
1922,Male,ELWOOD,20
1922,Male,EMERSON,8
1922,Male,EMERY,7
1922,Male,EMIL,7
1922,Male,EMILE,10
1922,Male,ERIC,71
1922,Male,ERNEST,272
1922,Male,EUGENE,70
1922,Male,EVAN,8
1922,Male,EVERETT,42
1922,Male,EWART,8
1922,Male,FELIX,15
1922,Male,FERNAND,11
1922,Male,FLOYD,46
1922,Male,FORBES,6
1922,Male,FOSTER,6
1922,Male,FRANCES,17
1922,Male,FRANCESCO,15
1922,Male,FRANCIS,341
1922,Male,FRANCOIS,8
1922,Male,FRANK,271
1922,Male,FRANKLIN,48
1922,Male,FRASER,7
1922,Male,FRED,54
1922,Male,FREDERIC,8
1922,Male,FREDERICK,390
1922,Male,FREDRIC,6
1922,Male,FREDRICK,94
1922,Male,GABRIEL,9
1922,Male,GARFIELD,6
1922,Male,GARNET,53
1922,Male,GARNETT,8
1922,Male,GASTON,8
1922,Male,GAVIN,5
1922,Male,GEOFFREY,7
1922,Male,GEORGE,1233
1922,Male,GEORGES,7
1922,Male,GERALD,226
1922,Male,GERARD,29
1922,Male,GEROGE,7
1922,Male,GILBERT,49
1922,Male,GINO,9
1922,Male,GIOVANNI,13
1922,Male,GLEN,60
1922,Male,GLENDON,5
1922,Male,GLENFORD,5
1922,Male,GLENN,36
1922,Male,GODFREY,6
1922,Male,GORDAN,6
1922,Male,GORDEN,17
1922,Male,GORDON,647
1922,Male,GRAHAM,11
1922,Male,GRANT,36
1922,Male,GREGORY,12
1922,Male,GRENVILLE,8
1922,Male,GUISEPPE,8
1922,Male,GUY,12
1922,Male,HARLEY,8
1922,Male,HAROLD,652
1922,Male,HARRIS,8
1922,Male,HARRY,357
1922,Male,HARVEY,116
1922,Male,HARVIE,7
1922,Male,HECTOR,27
1922,Male,HENRI,18
1922,Male,HENRY,252
1922,Male,HERBERT,203
1922,Male,HERMAN,19
1922,Male,HILLIARD,6
1922,Male,HOMER,5
1922,Male,HORACE,22
1922,Male,HOWARD,226
1922,Male,HUBERT,50
1922,Male,HUGH,134
1922,Male,HUGHIE,5
1922,Male,HUGO,7
1922,Male,HYMAN,5
1922,Male,HYMIE,6
1922,Male,IAN,22
1922,Male,IRA,8
1922,Male,IRVIN,13
1922,Male,IRVINE,6
1922,Male,IRVING,16
1922,Male,IRWIN,22
1922,Male,ISAAC,14
1922,Male,ISRAEL,17
1922,Male,IVAN,60
1922,Male,IVOR,5
1922,Male,J,1113
1922,Male,JACK,330
1922,Male,JACKIE,10
1922,Male,JACOB,18
1922,Male,JAMES,1322
1922,Male,JEAN,79
1922,Male,JEROME,29
1922,Male,JERRY,6
1922,Male,JESSE,7
1922,Male,JIM,8
1922,Male,JOE,22
1922,Male,JOHN,2625
1922,Male,JONATHAN,5
1922,Male,JOS,7
1922,Male,JOSEH,8
1922,Male,JOSEPH,1520
1922,Male,JOSHUA,5
1922,Male,JULIAN,5
1922,Male,JULIUS,11
1922,Male,KARL,15
1922,Male,KEITH,68
1922,Male,KENETH,5
1922,Male,KENNETH,585
1922,Male,KEVIN,7
1922,Male,LAURENCE,30
1922,Male,LAURENT,7
1922,Male,LAVERNE,11
1922,Male,LAWRENCE,166
1922,Male,LEE,6
1922,Male,LENARD,20
1922,Male,LENORD,6
1922,Male,LEO,136
1922,Male,LEON,29
1922,Male,LEONARD,227
1922,Male,LEOPOLD,11
1922,Male,LEROY,12
1922,Male,LESLEY,6
1922,Male,LESLIE,149
1922,Male,LESTER,10
1922,Male,LEWIS,53
1922,Male,LIONEL,30
1922,Male,LLOYD,301
1922,Male,LORENZO,6
1922,Male,LORNE,127
1922,Male,LOUIE,5
1922,Male,LOUIS,134
1922,Male,LOYD,29
1922,Male,LOYDE,5
1922,Male,LUCIEN,23
1922,Male,LUIGI,10
1922,Male,LUKE,5
1922,Male,LYLE,33
1922,Male,M,6
1922,Male,MAC,6
1922,Male,MACKENZIE,5
1922,Male,MALCOLM,40
1922,Male,MANUEL,7
1922,Male,MARCEL,15
1922,Male,MARIO,6
1922,Male,MARK,8
1922,Male,MARSHALL,15
1922,Male,MARTIN,26
1922,Male,MARVIN,11
1922,Male,MARY,6
1922,Male,MATHEW,7
1922,Male,MATTHEW,18
1922,Male,MAURICE,89
1922,Male,MAX,34
1922,Male,MAXWELL,26
1922,Male,MELVILLE,40
1922,Male,MELVIN,67
1922,Male,MERLE,8
1922,Male,MERVIN,33
1922,Male,MERVYN,9
1922,Male,MICHAEL,134
1922,Male,MICHEAL,6
1922,Male,MICHELE,6
1922,Male,MIKE,25
1922,Male,MILTON,43
1922,Male,MORGAN,6
1922,Male,MORLEY,21
1922,Male,MORRIS,58
1922,Male,MORRISON,5
1922,Male,MORTON,6
1922,Male,MOSES,8
1922,Male,MURRAY,130
1922,Male,MURRY,7
1922,Male,MYRON,5
1922,Male,NAPOLEON,12
1922,Male,NATHAN,7
1922,Male,NEIL,41
1922,Male,NELSON,41
1922,Male,NICHOLAS,30
1922,Male,NICK,12
1922,Male,NOEL,10
1922,Male,NORMAN,415
1922,Male,NORRIS,5
1922,Male,NORVAL,8
1922,Male,OLIVER,29
1922,Male,OMAR,6
1922,Male,OMER,15
1922,Male,ORLANDO,9
1922,Male,ORTON,5
1922,Male,ORVAL,34
1922,Male,ORVILLE,47
1922,Male,OSCAR,32
1922,Male,OSWALD,10
1922,Male,OTTO,9
1922,Male,OWEN,14
1922,Male,PATRICK,115
1922,Male,PAUL,132
1922,Male,PERCIVAL,10
1922,Male,PERCY,71
1922,Male,PERRY,5
1922,Male,PETE,7
1922,Male,PETER,179
1922,Male,PHILIP,69
1922,Male,PHILLIP,21
1922,Male,PIERRE,12
1922,Male,RAE,6
1922,Male,RALPH,177
1922,Male,RANDOLPH,6
1922,Male,RAPHAEL,6
1922,Male,RAY,49
1922,Male,RAYMOND,259
1922,Male,REAL,5
1922,Male,REGINALD,122
1922,Male,REMI,5
1922,Male,RENE,25
1922,Male,REUBEN,6
1922,Male,REX,5
1922,Male,RICHARD,232
1922,Male,ROBERT,1369
1922,Male,RODERICK,15
1922,Male,RODNEY,10
1922,Male,ROGER,31
1922,Male,ROLAND,31
1922,Male,ROLLAND,10
1922,Male,ROMEO,13
1922,Male,RONALD,191
1922,Male,ROSS,140
1922,Male,ROWLAND,5
1922,Male,ROY,306
1922,Male,ROYAL,16
1922,Male,ROYCE,6
1922,Male,ROYDEN,6
1922,Male,RUDOLPH,12
1922,Male,RUPERT,9
1922,Male,RUSSEL,33
1922,Male,RUSSELL,146
1922,Male,SALVATORE,11
1922,Male,SAM,14
1922,Male,SAMUEL,109
1922,Male,SAUL,7
1922,Male,SHERMAN,9
1922,Male,SHIRLEY,6
1922,Male,SIDNEY,62
1922,Male,SILVIO,7
1922,Male,SIMON,11
1922,Male,SOLOMON,9
1922,Male,STANLEY,247
1922,Male,STEPHEN,46
1922,Male,STERLING,6
1922,Male,STEVE,12
1922,Male,STEVEN,6
1922,Male,STEWART,50
1922,Male,STUART,51
1922,Male,SYDNEY,32
1922,Male,SYLVESTER,12
1922,Male,TERENCE,5
1922,Male,TERRENCE,7
1922,Male,THEODORE,27
1922,Male,THOMAS,607
1922,Male,TIMOTHY,8
1922,Male,TOM,9
1922,Male,TONY,10
1922,Male,TREVOR,5
1922,Male,UGO,5
1922,Male,VERNON,100
1922,Male,VICTOR,128
1922,Male,VINCENT,67
1922,Male,VINCENZO,8
1922,Male,VIVIAN,6
1922,Male,WAINO,5
1922,Male,WALLACE,88
1922,Male,WALTER,337
1922,Male,WARD,9
1922,Male,WARREN,36
1922,Male,WASYL,5
1922,Male,WELDON,5
1922,Male,WELLINGTON,10
1922,Male,WESLEY,61
1922,Male,WILBERT,63
1922,Male,WILBUR,12
1922,Male,WILFORD,13
1922,Male,WILFRED,195
1922,Male,WILFRID,29
1922,Male,WILLARD,32
1922,Male,WILLIAM,2569
1922,Male,WILLIE,8
1922,Male,WILLIS,21
1922,Male,WILMER,10
1922,Male,WILSON,18
1922,Male,WINSTON,5
1922,Male,WLLIAM,13
1922,Male,WRAY,6
1923,Male,AARON,8
1923,Male,ABRAHAM,22
1923,Male,ADAM,15
1923,Male,ADELARD,7
1923,Male,ADOLPH,6
1923,Male,ADRIAN,9
1923,Male,ALAN,65
1923,Male,ALBERT,452
1923,Male,ALDO,12
1923,Male,ALEX,37
1923,Male,ALEXANDER,176
1923,Male,ALFRED,221
1923,Male,ALFREDO,9
1923,Male,ALLAN,160
1923,Male,ALLEN,83
1923,Male,ALLISTER,5
1923,Male,ALPHONSE,12
1923,Male,ALTON,6
1923,Male,ALVIN,66
1923,Male,AMBROSE,27
1923,Male,AMOS,5
1923,Male,ANDRE,5
1923,Male,ANDREW,98
1923,Male,ANGELO,14
1923,Male,ANGUS,34
1923,Male,ANTHONY,44
1923,Male,ANTOINE,7
1923,Male,ANTONIO,30
1923,Male,ARCHIBALD,43
1923,Male,ARCHIE,27
1923,Male,ARMAND,20
1923,Male,ARNOLD,74
1923,Male,ARTHUR,446
1923,Male,AUBREY,13
1923,Male,AUGUST,5
1923,Male,AUGUSTIN,5
1923,Male,AURELE,7
1923,Male,AUSTIN,33
1923,Male,BABY,517
1923,Male,BARRY,6
1923,Male,BASIL,25
1923,Male,BENEDICT,6
1923,Male,BENJAMIN,41
1923,Male,BERNARD,120
1923,Male,BERT,14
1923,Male,BERTON,5
1923,Male,BERTRAM,12
1923,Male,BEVERLEY,13
1923,Male,BEVERLY,9
1923,Male,BILL,9
1923,Male,BILLIE,6
1923,Male,BILLY,12
1923,Male,BLAKE,5
1923,Male,BORIS,6
1923,Male,BRIAN,7
1923,Male,BROCK,6
1923,Male,BRUCE,171
1923,Male,BRUNO,10
1923,Male,BRYCE,5
1923,Male,BURTON,15
1923,Male,BYRON,12
1923,Male,CALVIN,19
1923,Male,CAMERON,7
1923,Male,CAMILLE,5
1923,Male,CAMPBELL,7
1923,Male,CARL,118
1923,Male,CARLO,5
1923,Male,CARMAN,24
1923,Male,CARMELO,6
1923,Male,CARSON,7
1923,Male,CECIL,138
1923,Male,CHARLES,724
1923,Male,CHARLIE,14
1923,Male,CHESTER,21
1923,Male,CHRISTOPHER,12
1923,Male,CLARANCE,8
1923,Male,CLARE,9
1923,Male,CLARENCE,207
1923,Male,CLAUD,7
1923,Male,CLAUDE,34
1923,Male,CLAYTON,40
1923,Male,CLEMENT,9
1923,Male,CLEVELAND,5
1923,Male,CLIFFORD,176
1923,Male,CLIFTON,10
1923,Male,CLINTON,14
1923,Male,CLYDE,6
1923,Male,COLIN,17
1923,Male,CONRAD,11
1923,Male,CORNELIUS,9
1923,Male,CRAIG,5
1923,Male,CYRIL,26
1923,Male,DALTON,17
1923,Male,DANIEL,98
1923,Male,DARCY,8
1923,Male,DAVID,319
1923,Male,DELBERT,19
1923,Male,DENIS,12
1923,Male,DENNIS,20
1923,Male,DESMOND,18
1923,Male,DOMENIC,5
1923,Male,DOMENICO,7
1923,Male,DOMINIC,11
1923,Male,DONALD,907
1923,Male,DONAT,5
1923,Male,DOUGLAS,390
1923,Male,DOUGLASS,6
1923,Male,DUNCAN,33
1923,Male,EARL,204
1923,Male,EARLE,21
1923,Male,EARNEST,23
1923,Male,EDDIE,8
1923,Male,EDGAR,68
1923,Male,EDMOND,21
1923,Male,EDMUND,35
1923,Male,EDSEL,5
1923,Male,EDWARD,502
1923,Male,EDWIN,108
1923,Male,EINO,5
1923,Male,ELDON,27
1923,Male,ELGIN,21
1923,Male,ELI,7
1923,Male,ELIE,5
1923,Male,ELLIS,9
1923,Male,ELLWOOD,5
1923,Male,ELMER,85
1923,Male,ELTON,5
1923,Male,ELVIN,11
1923,Male,ELWOOD,19
1923,Male,EMANUEL,8
1923,Male,EMERSON,24
1923,Male,EMIL,5
1923,Male,EMILE,17
1923,Male,EMMERSON,5
1923,Male,ENRICO,6
1923,Male,ERIC,72
1923,Male,ERNEST,247
1923,Male,ERNESTO,7
1923,Male,ERNIE,6
1923,Male,ERVIN,14
1923,Male,ERWIN,5
1923,Male,EUGENE,71
1923,Male,EVAN,6
1923,Male,EVERETT,30
1923,Male,EWART,8
1923,Male,FELIX,13
1923,Male,FERDINAND,8
1923,Male,FERNAND,15
1923,Male,FLOYD,43
1923,Male,FORD,5
1923,Male,FORREST,5
1923,Male,FRANCES,16
1923,Male,FRANCESCO,6
1923,Male,FRANCIS,325
1923,Male,FRANCOIS,10
1923,Male,FRANK,246
1923,Male,FRANKLIN,39
1923,Male,FRASER,10
1923,Male,FRED,42
1923,Male,FREDERIC,15
1923,Male,FREDERICK,382
1923,Male,FREDRICK,62
1923,Male,GABRIEL,5
1923,Male,GARFIELD,9
1923,Male,GARNET,58
1923,Male,GARTH,6
1923,Male,GEOFFREY,6
1923,Male,GEORGE,1235
1923,Male,GERALD,257
1923,Male,GERARD,37
1923,Male,GILBERT,55
1923,Male,GINO,5
1923,Male,GIOVANNI,9
1923,Male,GLEN,49
1923,Male,GLENN,37
1923,Male,GODFREY,7
1923,Male,GORDEN,15
1923,Male,GORDON,658
1923,Male,GRAHAM,11
1923,Male,GRANT,45
1923,Male,GREGORY,7
1923,Male,GRENVILLE,9
1923,Male,GUIDO,5
1923,Male,GUISEPPE,8
1923,Male,GUY,11
1923,Male,HARLEY,12
1923,Male,HAROLD,644
1923,Male,HARRISON,8
1923,Male,HARRY,308
1923,Male,HARVEY,101
1923,Male,HARVIE,5
1923,Male,HECTOR,18
1923,Male,HENRI,13
1923,Male,HENRY,229
1923,Male,HERBERT,221
1923,Male,HERMAN,28
1923,Male,HOMER,10
1923,Male,HORACE,15
1923,Male,HOWARD,273
1923,Male,HUBERT,49
1923,Male,HUGH,108
1923,Male,HYMAN,6
1923,Male,IAN,23
1923,Male,IRA,9
1923,Male,IRVIN,16
1923,Male,IRVINE,6
1923,Male,IRVING,17
1923,Male,IRWIN,23
1923,Male,ISAAC,15
1923,Male,ISADORE,7
1923,Male,ISIDORE,5
1923,Male,ISRAEL,10
1923,Male,IVAN,60
1923,Male,J,1465
1923,Male,JACK,283
1923,Male,JACKIE,14
1923,Male,JACOB,28
1923,Male,JACQUES,6
1923,Male,JAMES,1346
1923,Male,JEAN,86
1923,Male,JEREMIAH,5
1923,Male,JEROME,19
1923,Male,JESSE,5
1923,Male,JIM,6
1923,Male,JOE,17
1923,Male,JOHN,2627
1923,Male,JOHNNIE,7
1923,Male,JONATHAN,5
1923,Male,JOS,5
1923,Male,JOSEH,5
1923,Male,JOSEPH,1224
1923,Male,JULIUS,6
1923,Male,KARL,11
1923,Male,KEITH,87
1923,Male,KELVIN,6
1923,Male,KENETH,6
1923,Male,KENNETH,601
1923,Male,KENNITH,6
1923,Male,KEVIN,6
1923,Male,LAURENCE,33
1923,Male,LAURENT,10
1923,Male,LAURIER,5
1923,Male,LAVERNE,8
1923,Male,LAWRENCE,160
1923,Male,LELAND,7
1923,Male,LENARD,14
1923,Male,LEO,139
1923,Male,LEON,24
1923,Male,LEONARD,221
1923,Male,LEOPOLD,9
1923,Male,LEROY,15
1923,Male,LESLIE,114
1923,Male,LESTER,15
1923,Male,LEVI,7
1923,Male,LEWIS,46
1923,Male,LIONEL,34
1923,Male,LLOYD,295
1923,Male,LORENCE,5
1923,Male,LORNE,134
1923,Male,LOUIS,116
1923,Male,LOYD,19
1923,Male,LUCIEN,24
1923,Male,LUIGI,9
1923,Male,LYLE,34
1923,Male,LYMAN,5
1923,Male,LYNN,6
1923,Male,M,13
1923,Male,MALCOLM,48
1923,Male,MALCOM,5
1923,Male,MANLEY,7
1923,Male,MARCEL,14
1923,Male,MARIO,6
1923,Male,MARK,10
1923,Male,MARSHALL,16
1923,Male,MARTIN,40
1923,Male,MARVIN,14
1923,Male,MATTHEW,19
1923,Male,MAURICE,88
1923,Male,MAX,24
1923,Male,MAXWELL,24
1923,Male,MAYNARD,5
1923,Male,MELVILLE,40
1923,Male,MELVIN,50
1923,Male,MERRILL,5
1923,Male,MERVIN,28
1923,Male,MERVYN,9
1923,Male,MICHAEL,138
1923,Male,MICHEL,6
1923,Male,MIKE,29
1923,Male,MILES,5
1923,Male,MILTON,45
1923,Male,MORLEY,39
1923,Male,MORRIS,53
1923,Male,MORTON,6
1923,Male,MOSES,8
1923,Male,MURNEY,5
1923,Male,MURRAY,154
1923,Male,MURRY,10
1923,Male,NAPOLEON,6
1923,Male,NATHAN,17
1923,Male,NEIL,38
1923,Male,NELSON,31
1923,Male,NEWTON,7
1923,Male,NICHOLAS,29
1923,Male,NICK,13
1923,Male,NICOLA,7
1923,Male,NOEL,13
1923,Male,NORBERT,6
1923,Male,NORMAN,410
1923,Male,NORRIS,8
1923,Male,OLIVER,27
1923,Male,OMER,14
1923,Male,ORLAND,7
1923,Male,ORVAL,28
1923,Male,ORVIL,6
1923,Male,ORVILLE,34
1923,Male,OSCAR,41
1923,Male,OSWALD,6
1923,Male,OTTO,5
1923,Male,OVILA,5
1923,Male,OWEN,21
1923,Male,PATRICK,80
1923,Male,PAUL,165
1923,Male,PERCIVAL,11
1923,Male,PERCY,68
1923,Male,PETE,5
1923,Male,PETER,160
1923,Male,PHILIP,64
1923,Male,PHILIPPE,7
1923,Male,PHILLIP,23
1923,Male,PIERRE,10
1923,Male,PIETRO,8
1923,Male,RAE,8
1923,Male,RALPH,177
1923,Male,RAOUL,9
1923,Male,RAPHAEL,5
1923,Male,RAY,28
1923,Male,RAYMOND,253
1923,Male,REAL,9
1923,Male,REGINALD,114
1923,Male,REMI,7
1923,Male,RENE,30
1923,Male,REUBEN,11
1923,Male,RHEAL,8
1923,Male,RICHARD,218
1923,Male,RINO,5
1923,Male,ROBERT,1346
1923,Male,RODERICK,19
1923,Male,RODNEY,9
1923,Male,RODOLPHE,5
1923,Male,ROGER,44
1923,Male,ROLAND,39
1923,Male,ROLLAND,12
1923,Male,ROMEO,15
1923,Male,RONALD,231
1923,Male,ROSS,139
1923,Male,ROWLAND,9
1923,Male,ROY,305
1923,Male,ROYAL,10
1923,Male,RUBEN,5
1923,Male,RUDOLPH,7
1923,Male,RUPERT,6
1923,Male,RUSSEL,38
1923,Male,RUSSELL,132
1923,Male,SALVATORE,12
1923,Male,SAM,23
1923,Male,SAMUEL,112
1923,Male,SAUL,5
1923,Male,SCOTT,5
1923,Male,SEYMOUR,8
1923,Male,SHELDON,11
1923,Male,SHERMAN,5
1923,Male,SIDNEY,52
1923,Male,SIMON,8
1923,Male,SOLOMON,7
1923,Male,STANLEY,271
1923,Male,STEPHEN,48
1923,Male,STEVE,18
1923,Male,STEWART,45
1923,Male,STUART,34
1923,Male,SYDNEY,32
1923,Male,SYLVESTER,11
1923,Male,TERENCE,5
1923,Male,THEODORE,39
1923,Male,THOMAS,670
1923,Male,TIMOTHY,8
1923,Male,TOIVO,5
1923,Male,TOM,5
1923,Male,TONY,7
1923,Male,TREVOR,5
1923,Male,VERN,5
1923,Male,VERNON,84
1923,Male,VICTOR,132
1923,Male,VINCENT,46
1923,Male,VINCENZO,6
1923,Male,WALLACE,104
1923,Male,WALTER,367
1923,Male,WARD,6
1923,Male,WARREN,41
1923,Male,WELLINGTON,6
1923,Male,WESLEY,42
1923,Male,WILBERT,72
1923,Male,WILBUR,15
1923,Male,WILFORD,8
1923,Male,WILFRED,167
1923,Male,WILFRID,33
1923,Male,WILLARD,41
1923,Male,WILLIAM,2406
1923,Male,WILLIE,18
1923,Male,WILLIS,18
1923,Male,WILMER,8
1923,Male,WILMOT,9
1923,Male,WILSON,12
1923,Male,WINSTON,5
1923,Male,WLLIAM,16
1923,Male,WRAY,5
1924,Male,AARON,8
1924,Male,ABRAHAM,19
1924,Male,ADAM,10
1924,Male,ADELARD,8
1924,Male,ADRIAN,5
1924,Male,AIME,6
1924,Male,ALAN,64
1924,Male,ALBERT,455
1924,Male,ALCIDE,6
1924,Male,ALDO,11
1924,Male,ALEX,30
1924,Male,ALEXANDER,178
1924,Male,ALFRED,191
1924,Male,ALLAN,203
1924,Male,ALLEN,68
1924,Male,ALOYSIUS,5
1924,Male,ALPHONSE,13
1924,Male,ALTON,5
1924,Male,ALVIN,69
1924,Male,AMBROSE,15
1924,Male,AMOS,5
1924,Male,ANDRE,9
1924,Male,ANDREW,94
1924,Male,ANGELO,17
1924,Male,ANGUS,27
1924,Male,ANTHONY,42
1924,Male,ANTOINE,7
1924,Male,ANTONIO,26
1924,Male,ARCHIBALD,36
1924,Male,ARCHIE,22
1924,Male,ARMAND,23
1924,Male,ARMANDO,7
1924,Male,ARNOLD,79
1924,Male,ARTHUR,447
1924,Male,AUBREY,13
1924,Male,AUDREY,5
1924,Male,AUREL,5
1924,Male,AUSTIN,22
1924,Male,BABY,528
1924,Male,BARRY,6
1924,Male,BASIL,26
1924,Male,BENJAMIN,26
1924,Male,BENNIE,5
1924,Male,BERNARD,141
1924,Male,BERT,14
1924,Male,BERTON,5
1924,Male,BERTRAM,12
1924,Male,BEVERLEY,17
1924,Male,BEVERLY,7
1924,Male,BILL,12
1924,Male,BILLIE,12
1924,Male,BILLY,11
1924,Male,BLAKE,8
1924,Male,BOYD,6
1924,Male,BRIAN,8
1924,Male,BRUCE,188
1924,Male,BRUNO,8
1924,Male,BRYCE,10
1924,Male,BURTON,13
1924,Male,BYRON,10
1924,Male,CALVIN,28
1924,Male,CAMERON,23
1924,Male,CARL,102
1924,Male,CARLO,8
1924,Male,CARLTON,5
1924,Male,CARMAN,21
1924,Male,CARMEN,10
1924,Male,CARMINE,5
1924,Male,CARSON,9
1924,Male,CECIL,120
1924,Male,CHARLES,674
1924,Male,CHARLIE,14
1924,Male,CHESTER,15
1924,Male,CHRISTOPHER,13
