OCCUPANCY_DATE,SECTOR,OCCUPIED_BEDS,UNOCCUPIED_BEDS,CAPACITY_ACTUAL_BED,OCCUPANCY_RATE_BEDS,MONTH
2025-10-04,Women,104.0,8.0,112.0,92.86,2025-10
2025-10-04,Mixed Adult,19.0,1.0,20.0,95.0,2025-10
2025-10-04,Mixed Adult,86.0,0.0,86.0,100.0,2025-10
2025-10-04,Mixed Adult,48.0,0.0,48.0,100.0,2025-10
2025-10-04,Youth,42.0,3.0,45.0,93.33,2025-10
2025-10-04,Youth,30.0,0.0,30.0,100.0,2025-10
2025-10-04,Mixed Adult,38.0,12.0,50.0,76.0,2025-10
2025-10-04,Mixed Adult,30.0,0.0,30.0,100.0,2025-10
2025-10-04,Families,4.0,4.0,8.0,50.0,2025-10
2025-10-04,Men,50.0,4.0,54.0,92.59,2025-10
2025-10-04,Men,13.0,4.0,17.0,76.47,2025-10
2025-10-04,Men,13.0,4.0,17.0,76.47,2025-10
2025-10-04,Youth,8.0,4.0,12.0,66.67,2025-10
2025-10-04,Youth,9.0,5.0,14.0,64.29,2025-10
2025-10-04,Women,16.0,0.0,16.0,100.0,2025-10
2025-10-04,Women,22.0,0.0,22.0,100.0,2025-10
2025-10-04,Women,7.0,0.0,7.0,100.0,2025-10
2025-10-04,Women,29.0,0.0,29.0,100.0,2025-10
2025-10-04,Women,39.0,0.0,39.0,100.0,2025-10
2025-10-04,Women,30.0,0.0,30.0,100.0,2025-10
2025-10-04,Mixed Adult,72.0,0.0,72.0,100.0,2025-10
2025-10-04,Mixed Adult,50.0,0.0,50.0,100.0,2025-10
2025-10-04,Women,30.0,0.0,30.0,100.0,2025-10
2025-10-04,Mixed Adult,94.0,0.0,94.0,100.0,2025-10
2025-10-04,Women,86.0,0.0,86.0,100.0,2025-10
2025-10-04,Men,78.0,0.0,78.0,100.0,2025-10
2025-10-04,Men,264.0,0.0,264.0,100.0,2025-10
2025-10-04,Men,52.0,0.0,52.0,100.0,2025-10
2025-10-04,Men,46.0,0.0,46.0,100.0,2025-10
2025-10-04,Women,37.0,0.0,37.0,100.0,2025-10
2025-10-04,Men,71.0,0.0,71.0,100.0,2025-10
2025-10-04,Men,50.0,0.0,50.0,100.0,2025-10
2025-10-04,Mixed Adult,8.0,0.0,8.0,100.0,2025-10
2025-10-04,Youth,35.0,0.0,35.0,100.0,2025-10
2025-10-04,Mixed Adult,44.0,0.0,44.0,100.0,2025-10
2025-10-04,Women,12.0,0.0,12.0,100.0,2025-10
2025-10-04,Youth,40.0,0.0,40.0,100.0,2025-10
2025-10-04,Youth,23.0,0.0,23.0,100.0,2025-10
2025-10-04,Women,31.0,0.0,31.0,100.0,2025-10
2025-10-04,Youth,31.0,0.0,31.0,100.0,2025-10
2025-10-04,Women,38.0,0.0,38.0,100.0,2025-10
2025-10-04,Youth,27.0,0.0,27.0,100.0,2025-10
2025-10-04,Youth,33.0,0.0,33.0,100.0,2025-10
2025-10-04,Youth,18.0,2.0,20.0,90.0,2025-10
2025-10-04,Youth,10.0,0.0,10.0,100.0,2025-10
2025-10-04,Youth,37.0,4.0,41.0,90.24,2025-10
2025-10-05,Mixed Adult,5.0,3.0,8.0,62.5,2025-10
2025-10-05,Mixed Adult,8.0,0.0,8.0,100.0,2025-10
2025-10-05,Mixed Adult,10.0,0.0,10.0,100.0,2025-10
2025-10-05,Mixed Adult,14.0,1.0,15.0,93.33,2025-10
2025-10-05,Men,40.0,0.0,40.0,100.0,2025-10
2025-10-05,Men,30.0,0.0,30.0,100.0,2025-10
2025-10-05,Youth,12.0,0.0,12.0,100.0,2025-10
2025-10-05,Men,16.0,2.0,18.0,88.89,2025-10
2025-10-05,Men,68.0,0.0,68.0,100.0,2025-10
2025-10-05,Men,48.0,0.0,48.0,100.0,2025-10
2025-10-05,Men,101.0,0.0,101.0,100.0,2025-10
2025-10-05,Mixed Adult,93.0,0.0,93.0,100.0,2025-10
2025-10-05,Men,62.0,0.0,62.0,100.0,2025-10
2025-10-05,Men,63.0,19.0,82.0,76.83,2025-10
2025-10-05,Men,122.0,0.0,122.0,100.0,2025-10
2025-10-05,Men,19.0,3.0,22.0,86.36,2025-10
2025-10-05,Men,53.0,0.0,53.0,100.0,2025-10
2025-10-05,Mixed Adult,35.0,0.0,35.0,100.0,2025-10
2025-10-05,Women,87.0,0.0,87.0,100.0,2025-10
2025-10-05,Men,28.0,0.0,28.0,100.0,2025-10
2025-10-05,Youth,61.0,1.0,62.0,98.39,2025-10
2025-10-05,Youth,1.0,1.0,2.0,50.0,2025-10
2025-10-05,Youth,10.0,0.0,10.0,100.0,2025-10
2025-10-05,Youth,93.0,1.0,94.0,98.94,2025-10
2025-10-05,Youth,9.0,0.0,9.0,100.0,2025-10
2025-10-05,Youth,27.0,1.0,28.0,96.43,2025-10
2025-10-05,Mixed Adult,78.0,0.0,78.0,100.0,2025-10
2025-10-05,Mixed Adult,50.0,0.0,50.0,100.0,2025-10
2025-10-05,Mixed Adult,61.0,0.0,61.0,100.0,2025-10
2025-10-05,Men,28.0,0.0,28.0,100.0,2025-10
2025-10-05,Youth,47.0,3.0,50.0,94.0,2025-10
2025-10-05,Youth,40.0,0.0,40.0,100.0,2025-10
2025-10-05,Youth,32.0,1.0,33.0,96.97,2025-10
2025-10-05,Mixed Adult,5.0,0.0,5.0,100.0,2025-10
2025-10-05,Mixed Adult,10.0,1.0,11.0,90.91,2025-10
2025-10-05,Women,37.0,0.0,37.0,100.0,2025-10
2025-10-05,Women,25.0,1.0,26.0,96.15,2025-10
2025-10-05,Women,31.0,2.0,33.0,93.94,2025-10
2025-10-05,Women,36.0,0.0,36.0,100.0,2025-10
2025-10-05,Mixed Adult,69.0,0.0,69.0,100.0,2025-10
2025-10-05,Mixed Adult,65.0,5.0,70.0,92.86,2025-10
2025-10-05,Youth,5.0,0.0,5.0,100.0,2025-10
2025-10-05,Youth,25.0,2.0,27.0,92.59,2025-10
2025-10-05,Men,22.0,3.0,25.0,88.0,2025-10
2025-10-05,Men,35.0,0.0,35.0,100.0,2025-10
2025-10-05,Men,5.0,0.0,5.0,100.0,2025-10
2025-10-05,Women,61.0,0.0,61.0,100.0,2025-10
2025-10-05,Mixed Adult,54.0,0.0,54.0,100.0,2025-10
2025-10-05,Men,19.0,0.0,19.0,100.0,2025-10
2025-10-05,Women,40.0,0.0,40.0,100.0,2025-10
2025-10-05,Men,47.0,0.0,47.0,100.0,2025-10
2025-10-05,Mixed Adult,87.0,1.0,88.0,98.86,2025-10
2025-10-05,Men,109.0,2.0,111.0,98.2,2025-10
2025-10-05,Women,104.0,8.0,112.0,92.86,2025-10
2025-10-05,Mixed Adult,19.0,1.0,20.0,95.0,2025-10
2025-10-05,Mixed Adult,86.0,0.0,86.0,100.0,2025-10
2025-10-05,Mixed Adult,48.0,0.0,48.0,100.0,2025-10
2025-10-05,Youth,41.0,4.0,45.0,91.11,2025-10
2025-10-05,Youth,30.0,0.0,30.0,100.0,2025-10
2025-10-05,Mixed Adult,38.0,12.0,50.0,76.0,2025-10
2025-10-05,Mixed Adult,29.0,1.0,30.0,96.67,2025-10
2025-10-05,Families,4.0,4.0,8.0,50.0,2025-10
2025-10-05,Men,50.0,4.0,54.0,92.59,2025-10
2025-10-05,Men,13.0,4.0,17.0,76.47,2025-10
2025-10-05,Men,13.0,4.0,17.0,76.47,2025-10
2025-10-05,Youth,8.0,4.0,12.0,66.67,2025-10
2025-10-05,Youth,9.0,5.0,14.0,64.29,2025-10
2025-10-05,Women,16.0,0.0,16.0,100.0,2025-10
2025-10-05,Women,22.0,0.0,22.0,100.0,2025-10
2025-10-05,Women,7.0,0.0,7.0,100.0,2025-10
2025-10-05,Women,29.0,0.0,29.0,100.0,2025-10
2025-10-05,Women,39.0,0.0,39.0,100.0,2025-10
2025-10-05,Women,30.0,0.0,30.0,100.0,2025-10
2025-10-05,Mixed Adult,72.0,0.0,72.0,100.0,2025-10
2025-10-05,Mixed Adult,50.0,0.0,50.0,100.0,2025-10
2025-10-05,Women,29.0,1.0,30.0,96.67,2025-10
2025-10-05,Mixed Adult,94.0,0.0,94.0,100.0,2025-10
2025-10-05,Women,86.0,0.0,86.0,100.0,2025-10
2025-10-05,Men,78.0,0.0,78.0,100.0,2025-10
2025-10-05,Men,264.0,0.0,264.0,100.0,2025-10
2025-10-05,Men,52.0,0.0,52.0,100.0,2025-10
2025-10-05,Men,46.0,0.0,46.0,100.0,2025-10
2025-10-05,Women,36.0,1.0,37.0,97.3,2025-10
2025-10-05,Men,71.0,0.0,71.0,100.0,2025-10
2025-10-05,Men,50.0,0.0,50.0,100.0,2025-10
2025-10-05,Mixed Adult,8.0,0.0,8.0,100.0,2025-10
2025-10-05,Youth,35.0,0.0,35.0,100.0,2025-10
2025-10-05,Mixed Adult,44.0,0.0,44.0,100.0,2025-10
2025-10-05,Women,12.0,0.0,12.0,100.0,2025-10
2025-10-05,Youth,40.0,0.0,40.0,100.0,2025-10
2025-10-05,Youth,23.0,0.0,23.0,100.0,2025-10
2025-10-05,Women,31.0,0.0,31.0,100.0,2025-10
2025-10-05,Youth,31.0,0.0,31.0,100.0,2025-10
2025-10-05,Women,38.0,0.0,38.0,100.0,2025-10
2025-10-05,Youth,27.0,0.0,27.0,100.0,2025-10
2025-10-05,Youth,33.0,0.0,33.0,100.0,2025-10
2025-10-05,Youth,18.0,2.0,20.0,90.0,2025-10
2025-10-05,Youth,10.0,0.0,10.0,100.0,2025-10
2025-10-05,Youth,37.0,4.0,41.0,90.24,2025-10
2025-10-06,Mixed Adult,6.0,2.0,8.0,75.0,2025-10
2025-10-06,Mixed Adult,8.0,0.0,8.0,100.0,2025-10
2025-10-06,Mixed Adult,10.0,0.0,10.0,100.0,2025-10
2025-10-06,Mixed Adult,15.0,0.0,15.0,100.0,2025-10
2025-10-06,Men,40.0,0.0,40.0,100.0,2025-10
2025-10-06,Men,30.0,0.0,30.0,100.0,2025-10
2025-10-06,Youth,12.0,0.0,12.0,100.0,2025-10
2025-10-06,Men,16.0,2.0,18.0,88.89,2025-10
2025-10-06,Men,68.0,0.0,68.0,100.0,2025-10
2025-10-06,Men,48.0,0.0,48.0,100.0,2025-10
2025-10-06,Men,99.0,0.0,99.0,100.0,2025-10
2025-10-06,Mixed Adult,93.0,0.0,93.0,100.0,2025-10
2025-10-06,Men,61.0,1.0,62.0,98.39,2025-10
2025-10-06,Men,65.0,17.0,82.0,79.27,2025-10
2025-10-06,Men,121.0,1.0,122.0,99.18,2025-10
2025-10-06,Men,19.0,3.0,22.0,86.36,2025-10
2025-10-06,Men,53.0,0.0,53.0,100.0,2025-10
2025-10-06,Mixed Adult,35.0,0.0,35.0,100.0,2025-10
2025-10-06,Women,87.0,0.0,87.0,100.0,2025-10
2025-10-06,Men,28.0,0.0,28.0,100.0,2025-10
2025-10-06,Youth,62.0,0.0,62.0,100.0,2025-10
2025-10-06,Youth,1.0,1.0,2.0,50.0,2025-10
2025-10-06,Youth,10.0,0.0,10.0,100.0,2025-10
2025-10-06,Youth,93.0,1.0,94.0,98.94,2025-10
2025-10-06,Youth,9.0,0.0,9.0,100.0,2025-10
2025-10-06,Youth,27.0,1.0,28.0,96.43,2025-10
2025-10-06,Mixed Adult,78.0,0.0,78.0,100.0,2025-10
2025-10-06,Mixed Adult,50.0,0.0,50.0,100.0,2025-10
2025-10-06,Mixed Adult,61.0,0.0,61.0,100.0,2025-10
2025-10-06,Men,28.0,0.0,28.0,100.0,2025-10
2025-10-06,Youth,47.0,3.0,50.0,94.0,2025-10
2025-10-06,Youth,38.0,2.0,40.0,95.0,2025-10
2025-10-06,Youth,32.0,1.0,33.0,96.97,2025-10
2025-10-06,Mixed Adult,5.0,0.0,5.0,100.0,2025-10
2025-10-06,Mixed Adult,10.0,1.0,11.0,90.91,2025-10
2025-10-06,Women,37.0,0.0,37.0,100.0,2025-10
2025-10-06,Women,25.0,1.0,26.0,96.15,2025-10
2025-10-06,Women,31.0,2.0,33.0,93.94,2025-10
2025-10-06,Women,36.0,0.0,36.0,100.0,2025-10
2025-10-06,Mixed Adult,69.0,0.0,69.0,100.0,2025-10
2025-10-06,Mixed Adult,69.0,1.0,70.0,98.57,2025-10
2025-10-06,Youth,5.0,0.0,5.0,100.0,2025-10
2025-10-06,Youth,25.0,2.0,27.0,92.59,2025-10
2025-10-06,Men,23.0,2.0,25.0,92.0,2025-10
2025-10-06,Men,35.0,0.0,35.0,100.0,2025-10
2025-10-06,Men,5.0,0.0,5.0,100.0,2025-10
2025-10-06,Women,61.0,0.0,61.0,100.0,2025-10
2025-10-06,Mixed Adult,53.0,0.0,53.0,100.0,2025-10
2025-10-06,Men,19.0,0.0,19.0,100.0,2025-10
2025-10-06,Women,40.0,0.0,40.0,100.0,2025-10
2025-10-06,Men,47.0,0.0,47.0,100.0,2025-10
2025-10-06,Mixed Adult,88.0,0.0,88.0,100.0,2025-10
2025-10-06,Men,111.0,0.0,111.0,100.0,2025-10
2025-10-06,Women,104.0,8.0,112.0,92.86,2025-10
2025-10-06,Mixed Adult,20.0,0.0,20.0,100.0,2025-10
2025-10-06,Mixed Adult,86.0,0.0,86.0,100.0,2025-10
2025-10-06,Mixed Adult,48.0,0.0,48.0,100.0,2025-10
2025-10-06,Youth,41.0,4.0,45.0,91.11,2025-10
2025-10-06,Youth,30.0,0.0,30.0,100.0,2025-10
2025-10-06,Mixed Adult,38.0,12.0,50.0,76.0,2025-10
2025-10-06,Mixed Adult,30.0,0.0,30.0,100.0,2025-10
2025-10-06,Families,4.0,4.0,8.0,50.0,2025-10
2025-10-06,Men,49.0,5.0,54.0,90.74,2025-10
2025-10-06,Men,11.0,6.0,17.0,64.71,2025-10
2025-10-06,Men,13.0,4.0,17.0,76.47,2025-10
2025-10-06,Youth,8.0,4.0,12.0,66.67,2025-10
2025-10-06,Youth,11.0,3.0,14.0,78.57,2025-10
2025-10-06,Women,16.0,0.0,16.0,100.0,2025-10
2025-10-06,Women,22.0,0.0,22.0,100.0,2025-10
2025-10-06,Women,7.0,0.0,7.0,100.0,2025-10
2025-10-06,Women,29.0,0.0,29.0,100.0,2025-10
2025-10-06,Women,39.0,0.0,39.0,100.0,2025-10
2025-10-06,Women,30.0,0.0,30.0,100.0,2025-10
2025-10-06,Mixed Adult,72.0,0.0,72.0,100.0,2025-10
2025-10-06,Mixed Adult,50.0,0.0,50.0,100.0,2025-10
2025-10-06,Women,29.0,1.0,30.0,96.67,2025-10
2025-10-06,Mixed Adult,93.0,1.0,94.0,98.94,2025-10
2025-10-06,Women,86.0,0.0,86.0,100.0,2025-10
2025-10-06,Men,78.0,0.0,78.0,100.0,2025-10
2025-10-06,Men,264.0,0.0,264.0,100.0,2025-10
2025-10-06,Men,52.0,0.0,52.0,100.0,2025-10
2025-10-06,Men,46.0,0.0,46.0,100.0,2025-10
2025-10-06,Women,37.0,0.0,37.0,100.0,2025-10
2025-10-06,Men,71.0,0.0,71.0,100.0,2025-10
2025-10-06,Men,50.0,0.0,50.0,100.0,2025-10
2025-10-06,Mixed Adult,8.0,0.0,8.0,100.0,2025-10
2025-10-06,Youth,35.0,0.0,35.0,100.0,2025-10
2025-10-06,Mixed Adult,44.0,0.0,44.0,100.0,2025-10
2025-10-06,Women,12.0,0.0,12.0,100.0,2025-10
2025-10-06,Youth,40.0,0.0,40.0,100.0,2025-10
2025-10-06,Youth,23.0,0.0,23.0,100.0,2025-10
2025-10-06,Women,31.0,0.0,31.0,100.0,2025-10
2025-10-06,Youth,31.0,0.0,31.0,100.0,2025-10
2025-10-06,Women,38.0,0.0,38.0,100.0,2025-10
2025-10-06,Youth,27.0,0.0,27.0,100.0,2025-10
2025-10-06,Youth,33.0,0.0,33.0,100.0,2025-10
2025-10-06,Youth,20.0,0.0,20.0,100.0,2025-10
2025-10-06,Youth,10.0,0.0,10.0,100.0,2025-10
2025-10-06,Youth,37.0,4.0,41.0,90.24,2025-10
2025-10-07,Mixed Adult,6.0,2.0,8.0,75.0,2025-10
2025-10-07,Mixed Adult,8.0,0.0,8.0,100.0,2025-10
2025-10-07,Mixed Adult,10.0,0.0,10.0,100.0,2025-10
2025-10-07,Mixed Adult,15.0,0.0,15.0,100.0,2025-10
2025-10-07,Men,40.0,0.0,40.0,100.0,2025-10
2025-10-07,Men,30.0,0.0,30.0,100.0,2025-10
2025-10-07,Youth,12.0,0.0,12.0,100.0,2025-10
2025-10-07,Men,16.0,2.0,18.0,88.89,2025-10
2025-10-07,Men,68.0,0.0,68.0,100.0,2025-10
2025-10-07,Men,48.0,0.0,48.0,100.0,2025-10
2025-10-07,Men,98.0,0.0,98.0,100.0,2025-10
2025-10-07,Mixed Adult,93.0,0.0,93.0,100.0,2025-10
2025-10-07,Men,61.0,1.0,62.0,98.39,2025-10
2025-10-07,Men,65.0,17.0,82.0,79.27,2025-10
2025-10-07,Men,121.0,1.0,122.0,99.18,2025-10
2025-10-07,Men,19.0,3.0,22.0,86.36,2025-10
2025-10-07,Men,53.0,0.0,53.0,100.0,2025-10
2025-10-07,Mixed Adult,35.0,0.0,35.0,100.0,2025-10
2025-10-07,Women,87.0,0.0,87.0,100.0,2025-10
2025-10-07,Men,28.0,0.0,28.0,100.0,2025-10
2025-10-07,Youth,62.0,0.0,62.0,100.0,2025-10
2025-10-07,Youth,1.0,1.0,2.0,50.0,2025-10
2025-10-07,Youth,10.0,0.0,10.0,100.0,2025-10
2025-10-07,Youth,90.0,4.0,94.0,95.74,2025-10
2025-10-07,Youth,9.0,0.0,9.0,100.0,2025-10
2025-10-07,Youth,27.0,1.0,28.0,96.43,2025-10
2025-10-07,Mixed Adult,78.0,0.0,78.0,100.0,2025-10
2025-10-07,Mixed Adult,50.0,0.0,50.0,100.0,2025-10
2025-10-07,Mixed Adult,61.0,0.0,61.0,100.0,2025-10
2025-10-07,Men,28.0,0.0,28.0,100.0,2025-10
2025-10-07,Youth,47.0,3.0,50.0,94.0,2025-10
2025-10-07,Youth,38.0,2.0,40.0,95.0,2025-10
2025-10-07,Youth,32.0,1.0,33.0,96.97,2025-10
2025-10-07,Mixed Adult,5.0,0.0,5.0,100.0,2025-10
2025-10-07,Mixed Adult,10.0,1.0,11.0,90.91,2025-10
2025-10-07,Women,37.0,0.0,37.0,100.0,2025-10
2025-10-07,Women,25.0,1.0,26.0,96.15,2025-10
2025-10-07,Women,31.0,1.0,32.0,96.88,2025-10
2025-10-07,Women,36.0,0.0,36.0,100.0,2025-10
2025-10-07,Mixed Adult,68.0,0.0,68.0,100.0,2025-10
2025-10-07,Mixed Adult,69.0,1.0,70.0,98.57,2025-10
2025-10-07,Youth,5.0,0.0,5.0,100.0,2025-10
2025-10-07,Youth,25.0,2.0,27.0,92.59,2025-10
2025-10-07,Men,20.0,5.0,25.0,80.0,2025-10
2025-10-07,Men,35.0,0.0,35.0,100.0,2025-10
2025-10-07,Men,5.0,0.0,5.0,100.0,2025-10
2025-10-07,Women,61.0,0.0,61.0,100.0,2025-10
2025-10-07,Mixed Adult,53.0,0.0,53.0,100.0,2025-10
2025-10-07,Men,19.0,0.0,19.0,100.0,2025-10
2025-10-07,Women,39.0,0.0,39.0,100.0,2025-10
2025-10-07,Men,47.0,0.0,47.0,100.0,2025-10
2025-10-07,Mixed Adult,88.0,0.0,88.0,100.0,2025-10
2025-10-07,Men,113.0,0.0,113.0,100.0,2025-10
2025-10-07,Women,105.0,7.0,112.0,93.75,2025-10
2025-10-07,Mixed Adult,20.0,0.0,20.0,100.0,2025-10
2025-10-07,Mixed Adult,84.0,1.0,85.0,98.82,2025-10
2025-10-07,Mixed Adult,48.0,0.0,48.0,100.0,2025-10
2025-10-07,Youth,44.0,1.0,45.0,97.78,2025-10
2025-10-07,Youth,30.0,0.0,30.0,100.0,2025-10
2025-10-07,Mixed Adult,38.0,12.0,50.0,76.0,2025-10
2025-10-07,Mixed Adult,30.0,0.0,30.0,100.0,2025-10
2025-10-07,Families,4.0,4.0,8.0,50.0,2025-10
2025-10-07,Men,51.0,3.0,54.0,94.44,2025-10
2025-10-07,Men,11.0,6.0,17.0,64.71,2025-10
2025-10-07,Men,12.0,5.0,17.0,70.59,2025-10
2025-10-07,Youth,8.0,4.0,12.0,66.67,2025-10
2025-10-07,Youth,11.0,3.0,14.0,78.57,2025-10
2025-10-07,Women,16.0,0.0,16.0,100.0,2025-10
2025-10-07,Women,22.0,0.0,22.0,100.0,2025-10
2025-10-07,Women,7.0,0.0,7.0,100.0,2025-10
2025-10-07,Women,29.0,0.0,29.0,100.0,2025-10
2025-10-07,Women,39.0,0.0,39.0,100.0,2025-10
2025-10-07,Women,30.0,0.0,30.0,100.0,2025-10
2025-10-07,Mixed Adult,72.0,0.0,72.0,100.0,2025-10
2025-10-07,Mixed Adult,50.0,0.0,50.0,100.0,2025-10
2025-10-07,Women,30.0,0.0,30.0,100.0,2025-10
2025-10-07,Mixed Adult,94.0,0.0,94.0,100.0,2025-10
2025-10-07,Women,86.0,0.0,86.0,100.0,2025-10
2025-10-07,Men,78.0,0.0,78.0,100.0,2025-10
2025-10-07,Men,264.0,0.0,264.0,100.0,2025-10
2025-10-07,Men,52.0,0.0,52.0,100.0,2025-10
2025-10-07,Men,46.0,0.0,46.0,100.0,2025-10
2025-10-07,Women,37.0,0.0,37.0,100.0,2025-10
2025-10-07,Men,71.0,0.0,71.0,100.0,2025-10
2025-10-07,Men,50.0,0.0,50.0,100.0,2025-10
2025-10-07,Mixed Adult,8.0,0.0,8.0,100.0,2025-10
2025-10-07,Youth,35.0,0.0,35.0,100.0,2025-10
2025-10-07,Mixed Adult,44.0,0.0,44.0,100.0,2025-10
2025-10-07,Women,12.0,0.0,12.0,100.0,2025-10
2025-10-07,Youth,40.0,0.0,40.0,100.0,2025-10
2025-10-07,Youth,24.0,0.0,24.0,100.0,2025-10
2025-10-07,Women,31.0,0.0,31.0,100.0,2025-10
2025-10-07,Youth,31.0,0.0,31.0,100.0,2025-10
2025-10-07,Women,38.0,2.0,40.0,95.0,2025-10
2025-10-07,Youth,27.0,0.0,27.0,100.0,2025-10
2025-10-07,Youth,33.0,0.0,33.0,100.0,2025-10
2025-10-07,Youth,20.0,0.0,20.0,100.0,2025-10
2025-10-07,Youth,10.0,0.0,10.0,100.0,2025-10
2025-10-07,Youth,37.0,4.0,41.0,90.24,2025-10
2025-10-08,Mixed Adult,6.0,2.0,8.0,75.0,2025-10
2025-10-08,Mixed Adult,8.0,0.0,8.0,100.0,2025-10
2025-10-08,Mixed Adult,10.0,0.0,10.0,100.0,2025-10
2025-10-08,Mixed Adult,15.0,0.0,15.0,100.0,2025-10
2025-10-08,Men,40.0,0.0,40.0,100.0,2025-10
2025-10-08,Men,30.0,0.0,30.0,100.0,2025-10
2025-10-08,Youth,12.0,0.0,12.0,100.0,2025-10
2025-10-08,Men,16.0,2.0,18.0,88.89,2025-10
2025-10-08,Men,68.0,0.0,68.0,100.0,2025-10
2025-10-08,Men,48.0,0.0,48.0,100.0,2025-10
2025-10-08,Men,100.0,0.0,100.0,100.0,2025-10
2025-10-08,Mixed Adult,93.0,0.0,93.0,100.0,2025-10
2025-10-08,Men,62.0,0.0,62.0,100.0,2025-10
2025-10-08,Men,62.0,20.0,82.0,75.61,2025-10
2025-10-08,Men,122.0,0.0,122.0,100.0,2025-10
2025-10-08,Men,18.0,4.0,22.0,81.82,2025-10
2025-10-08,Men,53.0,0.0,53.0,100.0,2025-10
2025-10-08,Mixed Adult,35.0,0.0,35.0,100.0,2025-10
2025-10-08,Women,87.0,0.0,87.0,100.0,2025-10
2025-10-08,Men,28.0,0.0,28.0,100.0,2025-10
2025-10-08,Youth,62.0,0.0,62.0,100.0,2025-10
2025-10-08,Youth,1.0,1.0,2.0,50.0,2025-10
2025-10-08,Youth,10.0,0.0,10.0,100.0,2025-10
2025-10-08,Youth,93.0,1.0,94.0,98.94,2025-10
2025-10-08,Youth,9.0,0.0,9.0,100.0,2025-10
2025-10-08,Youth,27.0,1.0,28.0,96.43,2025-10
2025-10-08,Mixed Adult,77.0,0.0,77.0,100.0,2025-10
2025-10-08,Mixed Adult,50.0,0.0,50.0,100.0,2025-10
2025-10-08,Mixed Adult,61.0,0.0,61.0,100.0,2025-10
2025-10-08,Men,28.0,0.0,28.0,100.0,2025-10
2025-10-08,Youth,47.0,3.0,50.0,94.0,2025-10
2025-10-08,Youth,39.0,1.0,40.0,97.5,2025-10
2025-10-08,Youth,31.0,2.0,33.0,93.94,2025-10
2025-10-08,Mixed Adult,5.0,0.0,5.0,100.0,2025-10
2025-10-08,Mixed Adult,10.0,1.0,11.0,90.91,2025-10
2025-10-08,Women,37.0,0.0,37.0,100.0,2025-10
2025-10-08,Women,25.0,1.0,26.0,96.15,2025-10
2025-10-08,Women,30.0,2.0,32.0,93.75,2025-10
2025-10-08,Women,36.0,0.0,36.0,100.0,2025-10
2025-10-08,Mixed Adult,68.0,0.0,68.0,100.0,2025-10
2025-10-08,Mixed Adult,70.0,0.0,70.0,100.0,2025-10
2025-10-08,Youth,5.0,0.0,5.0,100.0,2025-10
2025-10-08,Youth,25.0,2.0,27.0,92.59,2025-10
2025-10-08,Men,23.0,2.0,25.0,92.0,2025-10
2025-10-08,Men,35.0,0.0,35.0,100.0,2025-10
2025-10-08,Men,5.0,0.0,5.0,100.0,2025-10
2025-10-08,Women,60.0,0.0,60.0,100.0,2025-10
2025-10-08,Mixed Adult,52.0,0.0,52.0,100.0,2025-10
2025-10-08,Men,19.0,0.0,19.0,100.0,2025-10
2025-10-08,Women,37.0,0.0,37.0,100.0,2025-10
2025-10-08,Men,47.0,0.0,47.0,100.0,2025-10
2025-10-08,Mixed Adult,88.0,0.0,88.0,100.0,2025-10
2025-10-08,Men,113.0,1.0,114.0,99.12,2025-10
2025-10-08,Women,106.0,6.0,112.0,94.64,2025-10
2025-10-08,Mixed Adult,20.0,0.0,20.0,100.0,2025-10
2025-10-08,Mixed Adult,85.0,0.0,85.0,100.0,2025-10
2025-10-08,Mixed Adult,48.0,1.0,49.0,97.96,2025-10
2025-10-08,Youth,45.0,0.0,45.0,100.0,2025-10
2025-10-08,Youth,30.0,0.0,30.0,100.0,2025-10
2025-10-08,Mixed Adult,38.0,12.0,50.0,76.0,2025-10
2025-10-08,Mixed Adult,30.0,0.0,30.0,100.0,2025-10
2025-10-08,Families,4.0,4.0,8.0,50.0,2025-10
2025-10-08,Men,52.0,2.0,54.0,96.3,2025-10
2025-10-08,Men,14.0,3.0,17.0,82.35,2025-10
2025-10-08,Men,12.0,5.0,17.0,70.59,2025-10
2025-10-08,Youth,8.0,4.0,12.0,66.67,2025-10
2025-10-08,Youth,11.0,3.0,14.0,78.57,2025-10
2025-10-08,Women,16.0,0.0,16.0,100.0,2025-10
2025-10-08,Women,22.0,0.0,22.0,100.0,2025-10
2025-10-08,Women,7.0,0.0,7.0,100.0,2025-10
2025-10-08,Women,29.0,0.0,29.0,100.0,2025-10
2025-10-08,Women,39.0,0.0,39.0,100.0,2025-10
2025-10-08,Women,30.0,0.0,30.0,100.0,2025-10
2025-10-08,Mixed Adult,72.0,0.0,72.0,100.0,2025-10
2025-10-08,Mixed Adult,50.0,0.0,50.0,100.0,2025-10
2025-10-08,Women,30.0,0.0,30.0,100.0,2025-10
2025-10-08,Mixed Adult,94.0,0.0,94.0,100.0,2025-10
2025-10-08,Women,86.0,0.0,86.0,100.0,2025-10
2025-10-08,Men,78.0,0.0,78.0,100.0,2025-10
2025-10-08,Men,264.0,0.0,264.0,100.0,2025-10
2025-10-08,Men,51.0,1.0,52.0,98.08,2025-10
2025-10-08,Men,45.0,1.0,46.0,97.83,2025-10
2025-10-08,Women,37.0,0.0,37.0,100.0,2025-10
2025-10-08,Men,71.0,0.0,71.0,100.0,2025-10
2025-10-08,Men,50.0,0.0,50.0,100.0,2025-10
